plant_code,product_code,day,volume
4375,R7908614253,7,0.0
4375,G2837951046,7,0.0
1389,S6342785019,7,0.0
1389,A0936571428,7,0.0
4720,D9536078241,7,0.0
4720,D0839254671,7,-0.0
4720,O5684092371,7,0.0
5295,K5134087692,7,0.0
4375,H2374819056,7,0.0
4375,A3149687250,7,-0.0
1389,C5706148932,7,0.0
5295,R7908614253,7,0.0
1389,O9138052764,7,0.0
1389,S0821467359,7,0.0
5295,D6524390178,7,0.0
4375,D9536078241,7,0.0
5295,G2837951046,7,0.0
4720,A3149687250,7,-0.0
5295,S6342785019,7,0.0
1389,X6405219738,7,0.0
4375,X6405219738,7,-0.0
4720,D6524390178,7,0.0
4375,T6725419830,7,0.0
5295,D9536078241,7,0.0
4720,P6701348952,7,0.0
4720,K1093256478,7,-0.0
5295,C5706148932,7,0.0
1389,D6524390178,7,0.0
4720,K6429705381,7,0.0
1389,P6701348952,7,0.0
4375,D6524390178,7,0.0
4720,F6875012934,7,-0.0
4375,H5819263704,7,0.0
1389,R7908614253,7,0.0
5295,M7531690482,7,0.0
1389,O5684092371,7,67.0
1389,K6429705381,7,0.0
5295,A3149687250,7,-0.0
4375,X4032587691,7,0.0
5295,O9138052764,7,0.0
1389,B2470136895,7,0.0
1389,K1093256478,7,0.0
5295,B2470136895,7,0.0
4375,S9562038147,7,0.0
4720,O9138052764,7,4.0
4375,L3482709165,7,0.0
4375,A8762095413,7,-0.0
4375,A0936571428,7,0.0
5295,H5819263704,7,0.0
4720,P5901876234,7,0.0
5295,R2731809564,7,0.0
5295,P6701348952,7,0.0
4720,L3482709165,7,0.0
4375,P1346798502,7,0.0
4720,D0178592346,7,0.0
5295,K6429705381,7,0.0
1389,L3482709165,7,0.0
5295,F6875012934,7,-0.0
1389,D0178592346,7,0.0
4720,L0491253876,7,-0.0
1389,R2731809564,7,0.0
1389,L0491253876,7,0.0
4375,S0821467359,7,0.0
4720,H2374819056,7,0.0
4720,R2731809564,7,-0.0
4375,R2731809564,7,0.0
4720,M7531690482,7,13.0
4375,L0491253876,7,-0.0
5295,L3482709165,7,0.0
4375,Y1862470539,7,2.0
4375,O9138052764,7,0.0
1389,Y1862470539,7,0.0
4375,K5134087692,7,27.0
5295,Y1862470539,7,0.0
4720,P1346798502,7,0.0
4375,S6342785019,7,0.0
4375,B2470136895,7,-0.0
5295,S0821467359,7,0.0
5295,H2374819056,7,0.0
4720,R0593762841,7,0.0
4375,P6701348952,7,0.0
1389,D9536078241,7,-0.0
1389,G2837951046,7,0.0
4720,S0821467359,7,0.0
4720,G2837951046,7,0.0
4375,K6429705381,7,0.0
5295,S9562038147,7,0.0
4375,I8509673142,7,0.0
4375,R0593762841,7,-0.0
4720,O3186592704,7,0.0
4375,P5901876234,7,0.0
1389,A3149687250,7,-0.0
5295,P1346798502,7,0.0
4720,S9562038147,7,0.0
5295,A8762095413,7,0.0
1389,T6725419830,7,32.0
5295,T6725419830,7,-0.0
4720,C5706148932,7,0.0
1389,I8509673142,7,-0.0
4375,O5684092371,7,0.0
1389,O3186592704,7,-0.0
4375,K1093256478,7,0.0
4720,X4032587691,7,0.0
5295,X6405219738,7,-0.0
5295,D0839254671,7,-0.0
4375,D0178592346,7,0.0
4720,Y1862470539,7,-0.0
4720,K5134087692,7,0.0
4720,A8762095413,7,0.0
1389,X4032587691,7,-0.0
4375,C5706148932,7,0.0
4720,R7908614253,7,0.0
1389,H5819263704,7,0.0
1389,A8762095413,7,0.0
1389,F6875012934,7,0.0
5295,K1093256478,7,0.0
4720,S6342785019,7,0.0
4375,O3186592704,7,69.0
5295,O3186592704,7,0.0
4720,A0936571428,7,0.0
