plant_code,product_code,day,volume
2758,E2718490536,7,-0.0
9625,R6489751023,7,-0.0
1693,E2718490536,7,0.0
6908,X9502617384,7,-0.0
9625,E2718490536,7,0.0
2758,Q1045326987,7,0.0
9625,K6084371529,7,0.0
2758,K6084371529,7,-0.0
2758,W8276035941,7,0.0
1693,K6084371529,7,-0.0
9625,Q1045326987,7,0.0
6908,Q1045326987,7,-0.0
9625,T1675823490,7,7.0
2758,V7206849513,7,-0.0
1693,W8276035941,7,-0.0
1693,T1675823490,7,-0.0
2758,L0234618957,7,-0.0
9625,W8276035941,7,-0.0
6908,R6489751023,7,28.0
2758,G7329481650,7,19.0
1693,V7206849513,7,-0.0
1693,L0234618957,7,-0.0
2758,T1675823490,7,23.0
9625,L0234618957,7,0.0
6908,G7329481650,7,-0.0
6908,L8043197625,7,-0.0
2758,X9502617384,7,0.0
1693,X9502617384,7,0.0
6908,E2718490536,7,0.0
6908,K6084371529,7,0.0
2758,R6489751023,7,0.0
6908,T1675823490,7,0.0
9625,X9502617384,7,0.0
2758,L8043197625,7,-0.0
9625,L8043197625,7,39.0
